Charge_Weight(kg),Burden(m),Spacing(m),Delay(ms),Temperature(°C),Wind_Speed(m/s),Seismometer(m/s²),Geophone(mm/s),Acc_X(m/s²),Acc_Y(m/s²),Acc_Z(m/s²),PSD_Value,PPV(mm/s),Frequency(Hz),Soil_Type_encoded,year,month,day,hour,minute,second,Vibration_Level_encoded,Timestamp
142.85017328260665,2.27045025436886,3.1874076341104125,18,23.98157028269752,1.7626462065025867,0.1219973204411595,2.5405696296570004,0.061876499630827,0.097488639389108,0.0345292883103726,0.2330888483926849,1.421695611841345,36.47204895799496,0,2024,1,1,10,6,0,0,2024-01-01 10:06:00
181.46509184084815,5.697584781506121,6.747289848132367,14,25.427540429474824,4.039786640545095,2.128791941652944,1.2131108557669164,0.0960326919965839,0.0522491375938639,0.0658250935390758,0.2190419309718503,2.6063782708444103,26.014615425581667,0,2024,1,1,0,22,0,1,2024-01-01 00:22:00
458.7196486849942,4.833451906860139,4.340832189483491,42,29.10081812707185,2.9817324874838795,0.7424042492663141,0.9117943673574522,0.0582573051353983,0.0438748783961027,0.0293012406391745,0.1713027619636067,2.0542849792861824,33.97740374011597,0,2024,1,1,2,30,0,1,2024-01-01 02:30:00
379.65744374461264,3.0922832398912496,6.144822609044232,18,30.55455820135586,2.690605050199066,2.1078885048823794,1.5919429233082991,0.0933209694545111,0.0481560561516935,0.022005931165974,0.1479496442296722,2.884546291122534,19.03871940945893,0,2024,1,1,16,12,0,1,2024-01-01 16:12:00
224.6764667929349,5.649453382466763,3.0468264429236163,12,27.553377543176172,2.033868742860026,0.146562989483717,1.7391348022081177,0.0533653528218632,0.0876725901325256,0.0352531194376932,0.3035617132157833,2.00396882016842,17.857914285460158,2,2024,1,1,6,0,0,1,2024-01-01 06:00:00
171.8351029145992,2.854045465242688,6.785826052601622,49,34.80570341169883,2.9107240140737103,0.9956976858523044,2.4090261990353965,0.0554647616463983,0.0442217049772051,0.0756112079163671,0.1186938410002731,3.2951003308174918,25.82737957394635,0,2024,1,1,14,31,0,1,2024-01-01 14:31:00
441.4533629279577,2.3286866699057094,5.260341249811026,43,32.74849070740721,2.629732884507297,1.9942975712250512,1.5461237429386452,0.0248260607998951,0.0917432699209359,0.0737630427823151,0.1275782644843037,4.693562079892715,14.200086517954835,0,2024,1,1,13,34,0,2,2024-01-01 13:34:00
70.38680439742004,3.484155051938411,4.44767996335146,15,34.07265215659379,0.7215602184374076,0.5006804296827261,1.5987694511188797,0.0868266935675161,0.099243481209775,0.0524231299155697,0.3171436607510646,3.0723787547156656,28.044673495870963,0,2024,1,1,5,47,0,1,2024-01-01 05:47:00
392.10253695035897,2.6080994125145924,6.092567495674686,27,34.532352746300184,0.4520948889583037,2.3415698044302813,2.160185302999585,0.0939561599224269,0.0243666939927487,0.0911488048041434,0.0807582716827548,2.7705963555176027,41.59680356077944,1,2024,1,1,11,50,0,1,2024-01-01 11:50:00
495.727313900303,2.944201853385856,4.498211548080485,37,17.19726227481566,2.400917576309439,2.363670039264281,0.7616515847697407,0.0829389622215853,0.0149414401819696,0.0562287404639196,0.3732070977415779,1.012721824075934,16.407778501625657,1,2024,1,1,6,30,0,0,2024-01-01 06:30:00
61.865138523763406,2.0302514999125685,6.705530426920348,30,23.60693064744401,1.2659945350640511,0.5997563406597146,0.599278018930618,0.0621582732234983,0.0783537912269476,0.0421285322926101,0.4906617254158933,1.3156151272976977,49.17247950390948,0,2024,1,1,8,35,0,0,2024-01-01 08:35:00
343.7357485333436,2.037326479308373,5.0276817518473385,21,19.487659595995908,3.002673841032074,1.1343593508334202,1.78731877215168,0.0110684212002423,0.0809723588597624,0.0482888074830711,0.1908255278067613,0.8771379506922392,47.10448082342951,2,2024,1,1,14,46,0,0,2024-01-01 14:46:00
383.345877989392,2.2897875511782355,5.525230212367955,46,34.77681082607326,1.5518544455406005,0.7884319495532799,0.9911032880569646,0.0542688363514741,0.0617968195269511,0.0738905890043308,0.2791603627262938,1.9642569060255777,25.9082181890845,2,2024,1,1,4,25,0,0,2024-01-01 04:25:00
414.7489988518248,5.592122195799948,4.907373873271268,28,29.132082579884354,4.089110367830953,2.034174022080259,1.6204271175532965,0.0430262048635295,0.0756130368546544,0.0708172084312459,0.1981115175002361,3.36787171892746,46.02819687248091,1,2024,1,1,8,37,0,1,2024-01-01 08:37:00
455.18812572349873,3.383532227811827,5.682929247623337,43,17.78508141569408,2.503097661669655,0.9943771117459532,2.3680616127214678,0.0384088264284091,0.0356972564543805,0.0510324343319902,0.0764582074450866,3.3782752959442788,30.79503309003096,2,2024,1,1,3,12,0,1,2024-01-01 03:12:00
297.1519991177542,2.9884129360405858,6.63044401022622,38,30.388851588431137,0.3503434786059473,1.2451513023737184,1.0747959271540817,0.0689159074163916,0.0961396386400046,0.0735057823762129,0.1582407889321761,0.5113739742435903,31.506752327375324,0,2024,1,1,5,20,0,0,2024-01-01 05:20:00
349.33874931329007,4.108165855646607,3.2313777977886424,47,26.66614496368409,0.6068596227430983,2.1623798825691423,1.3988578613000089,0.0462350294506146,0.0736111453957133,0.0732364395691286,0.2009644747523913,2.3533855942390325,28.2983295697008,0,2024,1,1,12,12,0,1,2024-01-01 12:12:00
216.57141511495,5.379132912467551,6.98175006476524,48,21.9766381491726,1.330506842686543,0.1091926972007741,1.0216297828960776,0.0171984234517079,0.0116520151941227,0.0537768189091978,0.3399782730268396,3.1488965137222773,42.25416707777782,0,2024,1,1,4,3,0,1,2024-01-01 04:03:00
368.0858047314277,5.950889558944127,6.518327419806116,48,17.762505862804943,4.181892887051997,1.0275101543870446,2.551603900886197,0.0503344786032101,0.0546558333491003,0.0935669867538186,0.0951027154892979,3.116787393308325,47.89646850743754,1,2024,1,1,1,14,0,1,2024-01-01 01:14:00
291.8280213220653,4.575617014164523,4.286679958638194,36,17.85628608945735,3.23860027210306,1.1625662264955,2.6444138709311056,0.0683680743130008,0.0735036210798842,0.0420560680895579,0.0537371785054983,4.494150458234863,44.50737037998228,2,2024,1,1,13,44,0,2,2024-01-01 13:44:00
147.11946237357944,2.418271361337601,3.146885450003285,43,34.0680575876419,3.3142989381733283,0.8284093819550853,1.0483010030284552,0.0152009377317877,0.0565661160842469,0.0405042597943323,0.0525434471785331,1.2846051844289224,16.377520242432254,1,2024,1,1,4,57,0,0,2024-01-01 04:57:00
399.3858323338986,4.07909579422407,3.570376576327635,15,28.67740249818064,4.583780015593733,0.9597256989833748,1.4852091212750795,0.0728305231675171,0.0823496237861728,0.035608654924485,0.184044349185257,1.8988076998282697,5.604981979253731,0,2024,1,1,6,33,0,0,2024-01-01 06:33:00
299.9442675211824,3.090496002934135,3.05726111066824,14,16.05653372729444,0.6445129253674947,2.462372749153699,1.0690813395484808,0.0203079581493713,0.0903516345630897,0.0522249443710658,0.3043279653007718,1.4038304722300234,5.704129307392969,0,2024,1,1,8,53,0,0,2024-01-01 08:53:00
430.9035312805332,5.140066175348228,4.098815260191568,22,25.252304882064,2.504383029447996,0.2901990547118291,0.5348725467297786,0.0140276290533614,0.0137775453619155,0.0905419578308199,0.2171376103969544,4.814139836144293,14.42427737625201,1,2024,1,1,12,51,0,2,2024-01-01 12:51:00
240.8999041611393,5.475619937914873,5.230835305000175,29,27.46420746136014,1.6925343971273643,0.4276072290005972,2.06235942601958,0.080337081657976,0.0397798378924414,0.0152320411924145,0.2003347478380313,2.875594225747659,8.514935993802029,1,2024,1,1,7,32,0,1,2024-01-01 07:32:00
234.23524348605815,3.4732381220273933,6.867381999197141,29,23.86878205672088,1.5729381670703324,2.429603266705289,1.1037655671401532,0.0581320879227251,0.0631530691964726,0.0622995620228106,0.147765830222239,4.472653094903168,32.570083838276574,2,2024,1,1,15,13,0,2,2024-01-01 15:13:00
486.261694973916,2.6940980599460347,3.4460488492851056,40,15.420183139727214,0.2725463870685979,1.0080341960383523,1.7159790702222346,0.0128696315687732,0.0561827351361949,0.0949270303583645,0.0676596092182458,2.243000393855116,35.28276801108659,1,2024,1,1,11,18,0,1,2024-01-01 11:18:00
107.17723069334816,5.202346796436332,3.0220231966416837,49,24.8591394331172,4.9967515023610005,2.1413924735358387,0.5609774827752418,0.0178995622711096,0.0551918476827579,0.0744514876429063,0.2434353661000455,2.5470797129707874,38.37239752745023,2,2024,1,1,4,54,0,1,2024-01-01 04:54:00
278.85681102411627,5.711009132780852,5.78359647267521,35,19.644493818026863,3.412558650581001,0.704795731945772,0.5294496907166051,0.0412993087843994,0.0408803964775308,0.0648611680508617,0.1088306327560325,2.4729300140503128,15.95543053872946,1,2024,1,1,1,43,0,1,2024-01-01 01:43:00
258.664282222992,4.413794373525512,5.045101848803005,25,29.625011786947503,3.329735830402321,0.4776918000397849,2.4804748456881125,0.0836186293969484,0.0130076195234553,0.0883049673798354,0.3986247301742037,2.588608342394294,10.36848112708156,2,2024,1,1,8,14,0,1,2024-01-01 08:14:00
181.05311308911885,2.135783914343196,5.655158744702357,14,27.513638245227053,3.538102928702677,2.0177971498526905,0.7821453617819056,0.0719227467056783,0.0728393908145025,0.0498242182301233,0.221708474521483,2.823529184772469,37.87441841734606,0,2024,1,1,0,19,0,1,2024-01-01 00:19:00
238.2093663307785,4.872492304905977,6.533859051944242,44,16.76268861953383,4.811690287406034,1.00434550665811,1.4093138028392107,0.0406518343679006,0.0879130893091603,0.0953790541935908,0.4675860778041701,3.601207542760287,46.232187680458914,1,2024,1,1,8,31,0,1,2024-01-01 08:31:00
409.9348651762919,3.4219720417654296,3.72645587102641,30,21.312664307343045,4.5770810073335175,0.5363403176006794,1.9267079376799463,0.033796386813668,0.017400989935954,0.0438135224842243,0.3079075654726541,4.818770771175326,32.939338440056055,0,2024,1,1,15,23,0,2,2024-01-01 15:23:00
196.4298641716705,2.329524182463371,6.317578659435387,16,23.37939547559049,0.8437471919911477,0.3365124433910617,0.583566332733054,0.0825373115803858,0.0269236983329907,0.0599516671784762,0.4353204440858366,1.2120766820339608,23.58464270867994,0,2024,1,1,3,36,0,0,2024-01-01 03:36:00
222.75104961794517,2.0767691072922267,5.313193597681442,15,34.580636815833344,4.598962858897181,2.066626848808876,2.275433166475402,0.0401261793921351,0.0591488927202961,0.0307869713394428,0.0962747672288708,1.5571813686311446,41.27943448275949,2,2024,1,1,12,26,0,0,2024-01-01 12:26:00
409.9622384179352,2.640286539818292,3.276030370451265,18,31.199574873669448,4.839322829756776,1.5131446483749358,1.938752546172648,0.0888682572923958,0.0832615061967937,0.030502068014157,0.2872846099079573,3.3550391289002137,18.706097618926204,0,2024,1,1,14,44,0,1,2024-01-01 14:44:00
326.7532520146264,3.0759736177403907,6.0955186229206255,32,32.22891372042648,4.550980620723482,0.1034280233900241,1.118015184347192,0.0962051774003652,0.0299482583155803,0.0238668159225775,0.2296846652116036,3.454956304802803,13.67394448491678,0,2024,1,1,4,20,0,1,2024-01-01 04:20:00
98.551142146987,3.4005010366669204,4.58388189064982,38,21.243794731382582,4.862841178248684,2.1505588319816327,2.7369049675312374,0.091651885054937,0.0457199180402427,0.0328619034186006,0.1824447849040562,2.4159272671863734,44.56332130005941,0,2024,1,1,1,39,0,1,2024-01-01 01:39:00
112.47222769223455,4.769744605297479,6.290139177536787,49,18.89916542997261,1.2173352203338006,1.6554451054265715,2.2076739379753105,0.0396418171824959,0.0128857165385087,0.0746597327261987,0.083448892559111,1.5223606393199725,13.411038415575916,0,2024,1,1,9,50,0,0,2024-01-01 09:50:00
206.9907199443479,2.232655182021903,3.0054145028618726,34,32.39067343629959,2.0113020684177103,1.019594724541902,1.2635337463568783,0.0812715884580013,0.012561165265953,0.0122328397038309,0.2083221036890651,1.167357806634862,46.67033379214628,2,2024,1,1,11,54,0,0,2024-01-01 11:54:00
358.1290276492457,3.520782475143428,3.801898062113611,40,31.31490761252242,2.4264531703085765,0.9294884053618948,2.771093869680662,0.0197132099468494,0.0457739193180365,0.0331459422421984,0.4723649861797834,2.1490549085299087,22.94764766778901,2,2024,1,1,8,24,0,1,2024-01-01 08:24:00
476.8039881329705,4.372177336747137,6.393701516362099,32,20.4694903074996,1.7611548753537265,1.1720529321871958,2.951620548910124,0.0703877238537206,0.0806682581121542,0.0475037797462506,0.4460480002428821,1.4674650061477603,40.99232543224557,1,2024,1,1,15,17,0,0,2024-01-01 15:17:00
236.58085567716068,2.96277084733002,4.428484637202011,20,15.123676452817934,1.4313993105597045,1.380680635142106,2.462679653908782,0.0514872632991285,0.0872932523207371,0.0463170489856506,0.1175691398827438,2.104503006597603,25.593198466524846,1,2024,1,1,14,5,0,1,2024-01-01 14:05:00
284.07357550039706,5.805613368826628,4.395282135877917,14,27.467591319198142,3.501739444332848,2.3383554413019487,1.6274662566208593,0.051051448805197,0.0787683700191683,0.043153705682626,0.3768986111483375,2.4170036472608425,13.536336418255772,2,2024,1,1,9,10,0,1,2024-01-01 09:10:00
284.138465406707,2.1736501314192767,4.628425956502511,20,18.84046738272689,2.13770927679856,1.6505126658318303,0.6024455556247261,0.0978463527428714,0.0302407125157366,0.0931884719506686,0.4299825255314296,4.791075007258215,33.208412956409006,0,2024,1,1,9,8,0,2,2024-01-01 09:08:00
160.68097777302864,2.8340420574293432,3.5464036146046904,37,27.332439563305503,0.7739301742305599,1.851733882488635,2.9069620199518305,0.0918082802723377,0.0598177796821465,0.0326975645285126,0.2195688227665869,2.9194180879445564,9.825611079628558,1,2024,1,1,11,6,0,1,2024-01-01 11:06:00
329.93901510254307,5.451188310172914,4.905747945375167,29,21.72646788540667,1.670227742099798,1.294158600132942,1.333419595291407,0.055452524153389,0.0776939403031899,0.0401269178619426,0.489758704250202,3.022130669780758,19.60483577146249,1,2024,1,1,9,33,0,1,2024-01-01 09:33:00
153.98365846463213,4.755541208200363,4.326258796268775,25,24.68346064326815,1.046741996920494,0.3903055893723816,1.95184284949338,0.0167999044386492,0.0997762371095706,0.0925772254507313,0.4602894494006647,2.560592331341219,46.59069653663598,2,2024,1,1,14,40,0,1,2024-01-01 14:40:00
329.0327401678311,5.838306577284134,4.879953072631746,34,22.72101871303672,2.3190491233718813,2.14814976048866,2.803644340541326,0.0138101043266473,0.0729124672637885,0.0598396558864994,0.3505371000078562,3.7797536620503656,9.376439713498955,1,2024,1,1,12,36,0,1,2024-01-01 12:36:00
55.46951361041735,4.268065043946671,3.9109989444128384,49,24.65202471323041,2.4193863228212957,0.8155608550637334,1.995765189240047,0.0601130928826666,0.0542611569361301,0.0902309558100735,0.2966540292418183,0.7734617077830839,39.61540415936469,2,2024,1,1,7,50,0,0,2024-01-01 07:50:00
69.42196037775925,5.514062245205391,6.637818443748968,16,34.34542380740595,4.538806218250893,2.122130803516435,1.1872391456427194,0.0632722963977163,0.0743955359159015,0.0234557775568626,0.4449912539867298,2.417450692913871,48.37790414247292,1,2024,1,1,7,52,0,1,2024-01-01 07:52:00
159.79533952058762,4.554103790656342,4.875071861858023,21,33.41382801557239,0.7193398317166488,0.798871491991898,2.963810333138045,0.0546145309070448,0.074661416049085,0.0318093157221689,0.1901325402701951,0.7629394588455882,8.810141642388023,2,2024,1,1,3,45,0,0,2024-01-01 03:45:00
140.73229402148502,5.255881078024075,3.9864145399120985,17,18.36040104385357,0.9519089314851736,0.415756735934451,0.7440469013378723,0.0578906175212904,0.0968528460618927,0.0788363103897985,0.1381276588524052,4.027624293556412,24.867803448012697,0,2024,1,1,12,8,0,2,2024-01-01 12:08:00
193.5390336321926,5.482999605090045,4.101524697021674,43,31.28767841338163,2.9421562022672614,2.399150447797337,0.5211287401561513,0.0415212952894369,0.0257125586208724,0.0431758587248459,0.3333526933369493,3.4934184656648024,25.70298075310779,0,2024,1,1,6,15,0,1,2024-01-01 06:15:00
212.0857886350683,4.757859876549063,5.066290513783916,19,33.10597998021031,4.098385013902296,2.0322241043188627,2.8105460871066503,0.0759014122683058,0.0290042233688734,0.0107933349965025,0.3105214517331515,4.928081675883623,8.814176297389483,2,2024,1,1,4,53,0,2,2024-01-01 04:53:00
166.07373247182002,2.410038911962717,5.6126511621251325,11,28.583251366391256,3.5611010258857934,1.4327099807876351,0.6839083855394141,0.05803528723043,0.0556654684460464,0.0269379983511876,0.2903457605386395,3.8546016719317486,25.391134916532483,1,2024,1,1,3,4,0,1,2024-01-01 03:04:00
397.5432762810377,4.532605502376089,3.2640393765609663,30,28.33371303785026,0.8043014674254895,0.4614662873644459,2.262658210513448,0.0331148417110352,0.0602320742315393,0.0741154625625629,0.2539848823909443,4.278310231377024,8.312821769015676,1,2024,1,1,9,9,0,2,2024-01-01 09:09:00
200.4097508676324,2.7444056713851093,4.750645312592814,10,15.196551051395756,3.5697897393238573,1.0558005636721908,2.6831358917291817,0.0926373842615532,0.074252312567527,0.0732669097190179,0.356681540949052,2.6206282248058765,22.57320639579773,2,2024,1,1,16,20,0,1,2024-01-01 16:20:00
65.47483450184828,3.27501001172828,5.093563645497466,38,23.52999494483722,0.7275774139367958,1.706356999272404,2.472601510505118,0.022262550858278,0.0670818781879788,0.0397569659373587,0.4578144065320407,3.4779431962732814,21.868352275856203,2,2024,1,1,0,42,0,1,2024-01-01 00:42:00
100.41750597562356,2.3236771322050087,4.471143951024612,10,23.510113185436857,0.2641294695430124,1.259233870825481,2.540083755755171,0.0343818300922184,0.0567000578485973,0.0858999119402743,0.2142730748938124,2.894539370921179,39.83771750103181,0,2024,1,1,11,16,0,1,2024-01-01 11:16:00
218.5430534813131,2.7405317153544786,4.046822734943624,46,29.700503723796466,2.3721745707358703,2.4184515019125006,2.652783800153564,0.0267248850008808,0.0682363149632986,0.0650949598650831,0.2957110669943376,0.8337768362821507,37.05120013298063,0,2024,1,1,0,0,0,0,2024-01-01 00:00:00
434.9572628049533,2.7981698037165805,4.824946035822168,11,30.928811230469545,4.981122465223193,2.3357065770556487,1.0011726194158974,0.0408739605213709,0.0468410428794153,0.03060481025255,0.2543248951742971,2.086139487180648,22.939667938328544,2,2024,1,1,5,36,0,1,2024-01-01 05:36:00
372.18750298132886,4.361390761835091,4.990159408584409,42,22.69031627412533,3.320061140338012,1.7180486771910732,0.8908285959820965,0.0802706935028928,0.042852277363494,0.0939666293710371,0.0725648103823146,4.337284843753464,44.36968853489649,2,2024,1,1,14,36,0,2,2024-01-01 14:36:00
352.35173461942776,5.49329166344323,6.420120806479741,13,30.880289005319256,0.1970879256018148,0.2888744204689577,1.4703327025056232,0.0322019586769597,0.0544150327665355,0.0505111845371714,0.387917777082525,3.052240458331418,42.12675097805128,0,2024,1,1,14,41,0,1,2024-01-01 14:41:00
176.42052935932134,3.6854280091082807,3.2078263102170737,43,33.634808066330166,1.3754944077956222,1.911838095484121,1.8214605035936056,0.0794828607375119,0.0727382024434682,0.0378788124866668,0.1050299245312697,4.465962002592283,9.09045056635465,1,2024,1,1,1,4,0,2,2024-01-01 01:04:00
438.3965416440171,5.145380057662209,3.1086696849022397,29,30.20011089924197,3.236710671865456,0.2869095738190978,0.5208867604303464,0.0874956642831747,0.0442135127761903,0.091535672727518,0.4016706094663574,3.175132347106785,29.202702041718847,2,2024,1,1,1,20,0,1,2024-01-01 01:20:00
363.18839274216407,4.574310780786099,3.5259564795919265,10,32.192906907052134,2.0808047320307885,0.8595250817475966,0.5522737808380874,0.021062006428802,0.0580230757099367,0.063633413090506,0.0974002524102339,3.1849830811961666,10.54650289778968,1,2024,1,1,5,15,0,1,2024-01-01 05:15:00
272.20801836397584,2.706112128022033,6.171417676135357,41,29.586196009544125,3.205430517910797,1.997232658080755,0.6854404889857806,0.0703672480424596,0.0811903666658866,0.0225574102503702,0.3554209562969092,3.725767430302562,15.670922107249536,1,2024,1,1,1,35,0,1,2024-01-01 01:35:00
328.2146471886332,2.7012117694306386,4.509272215852771,43,30.15553120750316,1.3252364370464165,1.7621747201861964,0.9292749724342204,0.0943988103386401,0.0184789327251244,0.077842313539169,0.4050279034435551,4.814604294164815,49.368275798063785,0,2024,1,1,10,24,0,2,2024-01-01 10:24:00
